section_name,section_code,app_name_full,app_name_abbrev,app_status,decommission_date,pkg_ns,patch_ver,patch_ver_major,patch_ver_minor,patch_num,patch_id,patch_id_full,multi_ns,group_key,doc_code,doc_label,doc_layer,doc_labelling,doc_title,doc_filename,doc_slug,doc_format,doc_subject,noise_type,app_url,doc_url,companion_url
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.23,1,7,,SD*1.7.23,,0,SD:SD:1.7.23,UG,User Guide,anchor,manual,VistA Scheduling Enhancement (VSE) GUI 1.7.23.0 User_Guide_Addendum,vs_gui_1_7_23_0_user_guide_addendum.pdf,vs_gui_1_7_23_0_user_guide_addendum,pdf,.0 User_Guide_Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_23_0_user_guide_addendum.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_23_0_user_guide_addendum.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.23,1,7,,SD*1.7.23,,0,SD:SD:1.7.23,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.23.0 Version Description Document (VDD),vs_gui_release_1_7_23_0_vdd.docx,vs_gui_release_1_7_23_0_vdd,docx,.0  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_23_0_vdd.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_23_0_vdd.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.23,1,7,,SD*1.7.23,,0,SD:SD:1.7.23,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.23.0 Version Description Document (VDD),vs_gui_release_1_7_23_0_vdd.pdf,vs_gui_release_1_7_23_0_vdd,pdf,.0  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_23_0_vdd.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_23_0_vdd.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 DIBR,vs_gui_release_1_7_24_1_dibr.docx,vs_gui_release_1_7_24_1_dibr,docx,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_dibr.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_dibr.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 DIBR,vs_gui_release_1_7_24_1_dibr.pdf,vs_gui_release_1_7_24_1_dibr,pdf,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_dibr.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_dibr.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Release Notes,vs_gui_release_1_7_24_1_release_notes.docx,vs_gui_release_1_7_24_1_release_notes,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_release_notes.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_release_notes.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Release Notes,vs_gui_release_1_7_24_1_release_notes.pdf,vs_gui_release_1_7_24_1_release_notes,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_release_notes.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_release_notes.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Technical Manual,vs_gui_release_1_7_24_1_technical_manual.docx,vs_gui_release_1_7_24_1_technical_manual,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_technical_manual.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_technical_manual.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Technical Manual,vs_gui_release_1_7_24_1_technical_manual.pdf,vs_gui_release_1_7_24_1_technical_manual,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_technical_manual.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_technical_manual.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 User Guide Addendum,vs_gui_1_7_24_1_user_guide_addendum.docx,vs_gui_1_7_24_1_user_guide_addendum,docx,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_24_1_user_guide_addendum.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_24_1_user_guide_addendum.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 User Guide Addendum,vs_gui_1_7_24_1_user_guide_addendum.pdf,vs_gui_1_7_24_1_user_guide_addendum,pdf,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_24_1_user_guide_addendum.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_24_1_user_guide_addendum.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Version Description Document (VDD),vs_gui_release_1_7_24_1_vdd.docx,vs_gui_release_1_7_24_1_vdd,docx,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_vdd.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_vdd.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.24,1,7,,SD*1.7.24,,0,SD:SD:1.7.24,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.24.1 Version Description Document (VDD),vs_gui_release_1_7_24_1_vdd.pdf,vs_gui_release_1_7_24_1_vdd,pdf,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_vdd.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_24_1_vdd.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 DIBR,vs_gui_release_1_7_25_0_dibr.docx,vs_gui_release_1_7_25_0_dibr,docx,.0 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_dibr.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_dibr.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 DIBR,vs_gui_release_1_7_25_0_dibr.pdf,vs_gui_release_1_7_25_0_dibr,pdf,.0 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_dibr.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_dibr.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Release Notes,vs_gui_release_1_7_25_0_release_notes.docx,vs_gui_release_1_7_25_0_release_notes,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_release_notes.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_release_notes.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Release Notes,vs_gui_release_1_7_25_0_release_notes.pdf,vs_gui_release_1_7_25_0_release_notes,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_release_notes.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_release_notes.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Technical Manual,vs_gui_release_1_7_25_0_technical_manual.docx,vs_gui_release_1_7_25_0_technical_manual,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_technical_manual.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_technical_manual.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Technical Manual,vs_gui_release_1_7_25_0_technical_manual.pdf,vs_gui_release_1_7_25_0_technical_manual,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_technical_manual.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_technical_manual.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 User Guide Addendum,vs_gui_1_7_25_0_user_guide_addendum.docx,vs_gui_1_7_25_0_user_guide_addendum,docx,.0  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_25_0_user_guide_addendum.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_25_0_user_guide_addendum.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 User Guide Addendum,vs_gui_1_7_25_0_user_guide_addendum.pdf,vs_gui_1_7_25_0_user_guide_addendum,pdf,.0  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_25_0_user_guide_addendum.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_25_0_user_guide_addendum.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Version Description Document (VDD),vs_gui_release_1_7_25_0_vdd.docx,vs_gui_release_1_7_25_0_vdd,docx,.0  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_vdd.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_vdd.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.25,1,7,,SD*1.7.25,,0,SD:SD:1.7.25,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.25.0 Version Description Document (VDD),vs_gui_release_1_7_25_0_vdd.pdf,vs_gui_release_1_7_25_0_vdd,pdf,.0  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_vdd.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_25_0_vdd.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 DIBR,vs_gui_release_1_7_26_1_dibr.docx,vs_gui_release_1_7_26_1_dibr,docx,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_dibr.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_dibr.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 DIBR,vs_gui_release_1_7_26_1_dibr.pdf,vs_gui_release_1_7_26_1_dibr,pdf,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_dibr.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_dibr.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Release Notes,vs_gui_release_1_7_26_1_release_notes.docx,vs_gui_release_1_7_26_1_release_notes,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_release_notes.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_release_notes.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Release Notes,vs_gui_release_1_7_26_1_release_notes.pdf,vs_gui_release_1_7_26_1_release_notes,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_release_notes.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_release_notes.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Technical Manual,vs_gui_release_1_7_26_1_technical_manual.docx,vs_gui_release_1_7_26_1_technical_manual,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_technical_manual.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_technical_manual.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Technical Manual,vs_gui_release_1_7_26_1_technical_manual.pdf,vs_gui_release_1_7_26_1_technical_manual,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_technical_manual.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_technical_manual.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 User Guide Addendum,vs_gui_1_7_26_1_user_guide_addendum.docx,vs_gui_1_7_26_1_user_guide_addendum,docx,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_26_1_user_guide_addendum.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_26_1_user_guide_addendum.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 User Guide Addendum,vs_gui_1_7_26_1_user_guide_addendum.pdf,vs_gui_1_7_26_1_user_guide_addendum,pdf,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_26_1_user_guide_addendum.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_26_1_user_guide_addendum.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Version Description Document (VDD),vs_gui_release_1_7_26_1_vdd.docx,vs_gui_release_1_7_26_1_vdd,docx,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_vdd.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_vdd.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.26,1,7,,SD*1.7.26,,0,SD:SD:1.7.26,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.26.1 Version Description Document (VDD),vs_gui_release_1_7_26_1_vdd.pdf,vs_gui_release_1_7_26_1_vdd,pdf,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_vdd.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_26_1_vdd.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 DIBR,vs_gui_release_1_7_27_1_dibr.docx,vs_gui_release_1_7_27_1_dibr,docx,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_dibr.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_dibr.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 DIBR,vs_gui_release_1_7_27_1_dibr.pdf,vs_gui_release_1_7_27_1_dibr,pdf,.1 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_dibr.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_dibr.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Release Notes,vs_gui_release_1_7_27_1_release_notes.docx,vs_gui_release_1_7_27_1_release_notes,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_release_notes.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_release_notes.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,RN,Release Notes,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Release Notes,vs_gui_release_1_7_27_1_release_notes.pdf,vs_gui_release_1_7_27_1_release_notes,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_release_notes.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_release_notes.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Technical Manual,vs_gui_release_1_7_27_1_technical_manual.docx,vs_gui_release_1_7_27_1_technical_manual,docx,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_technical_manual.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_technical_manual.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,TM,Technical Manual,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Technical Manual,vs_gui_release_1_7_27_1_technical_manual.pdf,vs_gui_release_1_7_27_1_technical_manual,pdf,,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_technical_manual.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_technical_manual.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 User Guide Addendum,vs_gui_1_7_27_1_user_guide_addendum.docx,vs_gui_1_7_27_1_user_guide_addendum,docx,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_27_1_user_guide_addendum.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_27_1_user_guide_addendum.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,UG,User Guide,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 User Guide Addendum,vs_gui_1_7_27_1_user_guide_addendum.pdf,vs_gui_1_7_27_1_user_guide_addendum,pdf,.1  Addendum,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_27_1_user_guide_addendum.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_1_7_27_1_user_guide_addendum.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Version Description Document (VDD),vs_gui_release_1_7_27_1_vdd.docx,vs_gui_release_1_7_27_1_vdd,docx,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_vdd.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_vdd.pdf
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.27,1,7,,SD*1.7.27,,0,SD:SD:1.7.27,VDD,Version Description Document,anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.27.1 Version Description Document (VDD),vs_gui_release_1_7_27_1_vdd.pdf,vs_gui_release_1_7_27_1_vdd,pdf,.1  (VDD),,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_vdd.pdf,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_27_1_vdd.docx
Clinical,CLI,Scheduling,SD,archive,,SD,1.7.28,1,7,,SD*1.7.28,,0,SD:SD:1.7.28,DIBR,"Deployment, Installation, Back-Out, and Rollback Guide",anchor,code,VistA Scheduling Enhancement (VSE) GUI 1.7.28.0 DIBR,vs_gui_release_1_7_28_0_dibr.docx,vs_gui_release_1_7_28_0_dibr,docx,.0 DIBR,,https://www.va.gov/vdl/application.asp?appid=399,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_28_0_dibr.docx,https://www.va.gov/vdl/documents/Clinical/Scheduling_Archive/vs_gui_release_1_7_28_0_dibr.pdf
